Make,Model,Year,Fuel_Type,Transmission,Color,Price,Mileage
,Model S,2018.0,Electric,Automatic,White,12309.64613733166,
Tesla,Model X,2020.0,Gasoline,Automatic,Silver,19634.13571542666,27559.0
Toyota,RAV4,2001.0,Electric,Manual,,19711.10661880357,159027.0
Chevrolet,Malibu,2003.0,Electric,CVT,White,34552.88813306877,58308.0
Honda,Civic,2006.0,Gasoline,Manual,Black,,
Tesla,,2005.0,Gasoline,Manual,Grey,33070.781657412284,72031.0
Nissan,Sentra,2024.0,Gasoline,Automatic,Silver,28174.737772818444,132785.0
Ford,Escape,2020.0,Gasoline,Automatic,Grey,31547.976672577788,20428.0
Honda,Accord,2011.0,Electric,Manual,,24691.078144463037,60843.0
Ford,Escape,2021.0,Gasoline,CVT,Silver,30574.349484026006,154075.0
Nissan,Rogue,2005.0,Electric,Manual,White,33459.21196124099,65573.0
BMW,X5,2012.0,,Manual,Grey,26134.238514889614,159941.0
Nissan,Sentra,2019.0,Gasoline,CVT,White,,126283.0
Toyota,Corolla,2010.0,,CVT,Grey,41597.99015392372,25094.0
Tesla,Model S,2007.0,Diesel,Automatic,Red,41354.98663842382,121432.0
Honda,CR-V,2004.0,Diesel,Automatic,Blue,15425.179677145998,181265.0
Ford,Focus,2002.0,Diesel,,White,36355.02244015683,97858.0
Honda,,,Hybrid,Automatic,Grey,31733.30376385094,
,Model X,2019.0,Hybrid,Automatic,Blue,27346.569516432646,148455.0
Honda,Accord,2000.0,Hybrid,Manual,Silver,30640.048318461704,148790.0
Ford,Focus,2009.0,Diesel,CVT,Grey,17287.36655268519,152935.0
BMW,X3,2005.0,Hybrid,Automatic,Blue,,11377.0
Toyota,RAV4,2018.0,Hybrid,Automatic,,19625.76152508665,145942.0
Honda,Civic,,Gasoline,Manual,,29695.960224016148,57487.0
Tesla,Model X,,Electric,Automatic,Black,23101.74630073986,124766.0
Honda,Civic,2024.0,Gasoline,Automatic,Grey,35320.107070116115,103429.0
Honda,CR-V,2023.0,Electric,Manual,White,24630.696708568415,163122.0
BMW,X3,2012.0,Gasoline,Automatic,,,
Chevrolet,Malibu,2009.0,Electric,Manual,Blue,,143166.0
Nissan,Rogue,2015.0,Electric,Automatic,Silver,36905.99139566964,196336.0
BMW,320i,2008.0,Gasoline,CVT,Blue,36377.76894633833,146504.0
Toyota,RAV4,,Electric,Manual,White,42399.72261596383,43819.0
BMW,X3,2014.0,Gasoline,Manual,Black,,25973.0
,Altima,2008.0,Electric,Automatic,Blue,16825.728034991134,102126.0
BMW,320i,2017.0,Electric,Automatic,Grey,21785.529122603686,49956.0
Ford,Escape,2000.0,Gasoline,Automatic,Black,33651.9371040891,99379.0
,Malibu,2022.0,Electric,Manual,Blue,26401.935785283284,9605.0
Toyota,Camry,2004.0,Gasoline,CVT,Red,24650.963977664745,96185.0
BMW,X5,2006.0,Hybrid,CVT,Silver,33455.86805785812,72964.0
Tesla,Model X,2014.0,Electric,CVT,Black,38498.377141070625,182277.0
Ford,,2004.0,Diesel,CVT,Black,29281.503389907517,89897.0
Tesla,Model 3,2011.0,Hybrid,CVT,White,42670.99932499611,27728.0
Toyota,RAV4,2006.0,Electric,CVT,Silver,21174.763606718203,99259.0
Toyota,RAV4,2004.0,,Manual,Blue,34718.140567605005,
Honda,Accord,2024.0,Hybrid,CVT,Black,21408.168484239337,179508.0
Chevrolet,Impala,2006.0,Electric,Manual,Grey,36748.40138072264,40213.0
Toyota,,2012.0,Electric,Manual,Silver,33969.62244023361,196111.0
BMW,X3,2016.0,Diesel,Automatic,Red,29829.145271661862,95131.0
Toyota,Camry,2001.0,Gasoline,CVT,Black,37099.13521067605,162008.0
Tesla,Model X,,Electric,CVT,Blue,36156.8139087683,87081.0
Toyota,Corolla,2004.0,Diesel,Manual,Grey,33203.19345571677,151714.0
Honda,Accord,2015.0,Diesel,Manual,Silver,25574.18695400445,
Nissan,Sentra,2022.0,,CVT,Blue,,25035.0
Ford,Fusion,2021.0,Gasoline,CVT,White,,89352.0
Tesla,,2007.0,,Manual,White,26250.73048651537,22211.0
Honda,Accord,2016.0,Electric,CVT,Black,30675.51152814325,185659.0
Tesla,Model S,2017.0,Hybrid,CVT,White,29653.64009293065,7344.0
Toyota,RAV4,2005.0,Hybrid,Manual,,21105.084100562184,68737.0
Nissan,Rogue,2010.0,Diesel,Automatic,Red,22788.503238530368,179731.0
Nissan,Altima,2003.0,Diesel,Manual,Blue,28834.859104056923,176869.0
Toyota,RAV4,2023.0,Diesel,CVT,Blue,32474.42105088204,116209.0
Honda,,2023.0,Hybrid,Automatic,Black,30493.56985062409,179706.0
BMW,320i,,Gasoline,Automatic,Blue,33030.53788236784,25257.0
Toyota,Corolla,2020.0,Electric,Manual,Silver,44387.868078780084,85054.0
Toyota,RAV4,2014.0,Electric,Automatic,Red,28323.36052652492,58543.0
,Altima,2001.0,,CVT,Blue,37149.16026687957,150279.0
BMW,X5,2002.0,Electric,CVT,Grey,22473.101488789187,55258.0
Toyota,Camry,2014.0,Electric,Automatic,Grey,26633.571302439686,193654.0
Ford,Focus,2007.0,Electric,Automatic,White,12168.22627554673,61599.0
Chevrolet,Malibu,2012.0,Diesel,CVT,Black,,16291.0
Honda,CR-V,2007.0,,,Grey,,170422.0
,Escape,2014.0,Gasoline,Automatic,Silver,34662.091914411525,1573.0
Chevrolet,,2019.0,Gasoline,Automatic,Black,26842.60598990118,67035.0
Chevrolet,Equinox,2003.0,Electric,Automatic,Blue,30675.311879002187,93075.0
Ford,Fusion,2001.0,Gasoline,,Black,34596.47055186256,21629.0
Chevrolet,Malibu,2024.0,Diesel,Automatic,Red,35626.86227539428,91282.0
,Malibu,2019.0,Electric,Manual,White,30444.845740645334,2039.0
Tesla,Model S,,Electric,Automatic,Red,35558.40009662447,106615.0
Chevrolet,Malibu,2019.0,Hybrid,Automatic,Silver,27300.70847112564,165583.0
BMW,X5,2004.0,Hybrid,CVT,Blue,28142.19601174127,46051.0
Ford,,2013.0,Gasoline,Manual,Grey,13429.863860580143,
Ford,Escape,2012.0,Gasoline,Manual,Silver,19962.993214210554,29756.0
BMW,X3,2007.0,Electric,Manual,Black,30093.51328339793,53214.0
BMW,X3,2003.0,Diesel,Automatic,White,28402.82579194072,69817.0
Toyota,Camry,2021.0,Hybrid,Manual,Silver,32251.312869633908,161108.0
Nissan,Sentra,2018.0,,Automatic,Black,15155.027287526986,149656.0
,,2017.0,Electric,Automatic,Blue,25201.40520606098,167021.0
,Altima,2015.0,,Manual,Silver,28800.36836573773,124361.0
Toyota,Camry,2008.0,,CVT,Silver,26908.791412138395,115784.0
Honda,Accord,,Electric,CVT,Grey,25944.274837670833,176339.0
Toyota,Corolla,,Hybrid,Manual,Red,33096.228342723465,72454.0
BMW,,2001.0,,Automatic,Grey,24654.346577190867,190794.0
Ford,Focus,2006.0,,Manual,Silver,29377.008096125493,13805.0
Toyota,Corolla,,Electric,,White,31648.307476086135,
Honda,Accord,2016.0,Hybrid,,Blue,24844.841742312798,176813.0
Honda,,2017.0,Electric,Manual,Grey,38236.7685264257,110415.0
Chevrolet,Malibu,2000.0,Diesel,Automatic,White,18056.3459576631,3399.0
Honda,CR-V,,Gasoline,CVT,Grey,21539.786947263874,
Nissan,Altima,2023.0,Gasoline,Manual,Red,36137.353022399715,106035.0
,Camry,2006.0,Hybrid,Automatic,Red,27794.292687085246,182620.0
Tesla,Model S,2008.0,Gasoline,Manual,Blue,32085.06963664875,81344.0
BMW,X5,2021.0,Electric,Automatic,Black,21889.44114029043,190862.0
Honda,CR-V,,Electric,,Silver,23990.847301403373,148768.0
Chevrolet,Malibu,2001.0,Gasoline,Manual,Grey,33421.524893638074,130306.0
Nissan,,2013.0,Hybrid,Manual,Silver,22922.491387656188,194080.0
Tesla,Model S,2017.0,Diesel,Manual,White,15689.157062630187,183560.0
BMW,320i,2023.0,Gasoline,Manual,Grey,28411.8318161176,71889.0
,Model X,2013.0,Diesel,Automatic,Red,24244.423788556993,84239.0
,,2002.0,Diesel,CVT,Silver,32703.417580731035,113174.0
Chevrolet,Equinox,2020.0,Hybrid,,Silver,39606.40202327189,64746.0
Honda,,2005.0,Electric,CVT,White,39989.577488300536,32784.0
,Corolla,2019.0,Electric,CVT,Blue,30601.30041544097,162673.0
Honda,CR-V,2015.0,Gasoline,Automatic,Blue,,149688.0
,Focus,2004.0,Diesel,Automatic,,32842.14363839314,11654.0
Tesla,Model S,2019.0,Electric,Manual,Silver,41639.937231654316,77355.0
BMW,320i,2010.0,Electric,Manual,Grey,43299.30458751328,166923.0
Tesla,Model 3,2017.0,Electric,Manual,Blue,32159.397159345004,47405.0
BMW,X3,2005.0,Diesel,Manual,Black,27996.063257585338,5391.0
Nissan,Rogue,2004.0,Gasoline,,White,23285.376802327235,113268.0
Ford,Fusion,2019.0,Gasoline,Manual,Grey,22768.676213195784,
Ford,Focus,2013.0,,CVT,White,32157.615327567917,26968.0
Nissan,Sentra,2007.0,Hybrid,CVT,White,42563.4745476767,185905.0
Honda,Accord,2001.0,Hybrid,CVT,Red,41777.84680937481,28285.0
Tesla,Model S,,Diesel,Automatic,,23709.62562888011,
Toyota,RAV4,2002.0,Gasoline,Automatic,Black,,140105.0
Toyota,RAV4,2004.0,Electric,CVT,,33076.94301735581,150990.0
Tesla,Model S,,Diesel,Manual,White,33741.85800723311,31188.0
Tesla,Model S,2017.0,Diesel,Manual,White,32058.45133210381,55134.0
Nissan,Sentra,2018.0,Diesel,Manual,White,46731.137038583634,50106.0
Nissan,Altima,2019.0,Hybrid,CVT,Silver,31021.468971041235,132667.0
,Civic,2018.0,Diesel,Manual,White,36763.23515955213,171503.0
Honda,CR-V,2000.0,Hybrid,CVT,Blue,29470.245152610194,94547.0
Nissan,Altima,2000.0,Electric,,Red,32254.105863007484,182636.0
Tesla,Model S,2010.0,Gasoline,Manual,,13226.803473711272,3311.0
Nissan,Sentra,2023.0,Hybrid,Manual,Blue,31080.231764844197,106892.0
Chevrolet,Malibu,2009.0,Diesel,CVT,Black,30135.888582194035,190373.0
Honda,CR-V,2016.0,Diesel,Manual,Blue,36867.48522363052,89468.0
Nissan,Sentra,2002.0,Hybrid,Automatic,Silver,35021.50682667004,
Tesla,,2002.0,Hybrid,CVT,Red,31102.581252096476,127558.0
Nissan,,2009.0,Diesel,Automatic,Black,38527.941450341415,
Nissan,,2000.0,,Manual,Black,28208.985844870676,93481.0
Honda,CR-V,2003.0,Hybrid,CVT,Blue,23410.104895281635,159860.0
Toyota,Camry,2002.0,Hybrid,Manual,Grey,24379.031524626072,130241.0
Chevrolet,,2001.0,Gasoline,Manual,Blue,20358.116735899064,140967.0
Chevrolet,Impala,2018.0,Diesel,CVT,Red,30844.775113692303,94672.0
,RAV4,2004.0,Diesel,,Grey,30350.11300621471,
Toyota,RAV4,,Gasoline,CVT,Blue,21182.04703723161,128215.0
Ford,Focus,2001.0,Hybrid,Manual,Grey,31094.72631313269,166574.0
Toyota,Camry,2017.0,Hybrid,Manual,Silver,34761.0384908866,9495.0
BMW,X5,2002.0,Gasoline,Manual,Black,32122.401072342003,24707.0
Toyota,Camry,2010.0,Diesel,Automatic,Grey,,161778.0
BMW,X3,,Hybrid,Manual,Black,25795.9418990417,
Toyota,,2018.0,Gasoline,CVT,Grey,29261.900583979692,9993.0
Toyota,Camry,2015.0,Diesel,Automatic,Red,23984.630653062493,11465.0
Ford,Fusion,2017.0,Hybrid,Manual,Blue,18742.466640760715,24529.0
,,,Hybrid,Manual,White,,
Nissan,Sentra,2009.0,Electric,CVT,,33377.938936162485,85380.0
Chevrolet,Malibu,2010.0,Electric,Automatic,Black,,18220.0
Ford,Fusion,,Electric,CVT,Grey,29471.76579715972,88198.0
Tesla,Model 3,2012.0,Electric,CVT,Black,30576.999568347575,192922.0
Chevrolet,,2017.0,Gasoline,Manual,Silver,34540.11512283872,79833.0
Tesla,Model S,,Gasoline,Manual,White,26839.49922672732,104008.0
,,,Electric,CVT,,,
Ford,Fusion,2002.0,Electric,Manual,Blue,32370.562550563845,93593.0
Ford,,2013.0,,,Red,38408.88592252727,113570.0
BMW,X3,2017.0,Gasoline,Manual,Blue,26349.305401044818,64583.0
Nissan,Rogue,2013.0,Diesel,,Grey,30150.205048530224,37880.0
Toyota,Corolla,2010.0,Electric,Manual,White,21989.817180816168,1355.0
Toyota,Camry,2022.0,Diesel,Manual,Red,27624.64251645406,47266.0
Nissan,Rogue,2007.0,Diesel,CVT,Blue,42553.831948260275,
Honda,Civic,2016.0,Hybrid,CVT,,40293.7300291309,54104.0
,Impala,2003.0,Hybrid,,Silver,24213.336674935395,76844.0
Chevrolet,Equinox,2011.0,Diesel,Automatic,White,30361.827660631676,65516.0
Honda,Civic,,,CVT,Blue,28394.048112983906,93077.0
,Accord,2022.0,Gasoline,Automatic,Grey,24381.168190978125,149295.0
Ford,Fusion,,Diesel,Automatic,Black,24698.191384507143,67967.0
Ford,Fusion,2010.0,Hybrid,Manual,Red,30393.460162160896,82404.0
Ford,Focus,2010.0,Hybrid,Manual,,29772.095918556544,163548.0
Ford,Fusion,2005.0,Gasoline,CVT,Blue,25166.43172338463,160152.0
Honda,Civic,2016.0,Diesel,CVT,Black,,22635.0
Nissan,Rogue,2004.0,Gasoline,Automatic,Black,30388.958035228934,63545.0
,X3,2011.0,,,,30837.159193825933,159012.0
Ford,Escape,2011.0,Gasoline,,Black,28882.42037761049,74332.0
Toyota,RAV4,2006.0,Diesel,,Black,20512.543828042195,49119.0
Tesla,,,Electric,CVT,White,30945.2996980186,112271.0
Nissan,Sentra,2023.0,Diesel,Automatic,Black,14421.535836527986,67345.0
Ford,Escape,2014.0,Gasoline,Automatic,Black,23445.168507989067,70793.0
Ford,Fusion,2018.0,Diesel,Manual,Grey,29234.163246624754,4909.0
Toyota,RAV4,2004.0,,,Blue,,65997.0
Toyota,Corolla,,Diesel,CVT,White,36126.7343347992,28460.0
,X5,,Electric,Automatic,Black,22759.72900282601,12128.0
Chevrolet,,2015.0,Hybrid,CVT,Red,27182.50410603245,5202.0
Honda,Civic,2001.0,Diesel,Automatic,Black,37370.28036071629,199909.0
Nissan,Sentra,2018.0,Diesel,Manual,Silver,22789.43764888643,185361.0
Nissan,Sentra,2016.0,Electric,CVT,Grey,33118.70237336108,22413.0
Tesla,Model X,2022.0,Electric,Automatic,White,18741.697562774905,
Ford,Focus,2010.0,Diesel,,Grey,29855.724292019557,137575.0
Ford,Fusion,2001.0,Gasoline,CVT,Red,36501.15814437493,
Ford,Escape,2012.0,Diesel,Manual,Silver,23500.720841808776,
Ford,Escape,2018.0,Electric,Automatic,Red,,141072.0
Toyota,Corolla,2007.0,Electric,Manual,Blue,41005.36507901619,145299.0
Honda,Accord,2024.0,Diesel,CVT,Grey,52216.603983154084,148351.0
Tesla,,2023.0,,Automatic,Silver,25275.853218204637,84463.0
BMW,320i,2007.0,Gasoline,Automatic,White,32609.370585906625,7771.0
Tesla,Model S,2019.0,Hybrid,CVT,Silver,37586.76467879939,134625.0
Nissan,Altima,2006.0,Gasoline,CVT,Silver,31840.86465640937,
Tesla,Model S,2014.0,Diesel,CVT,Black,34274.70624440763,128928.0
,Model 3,2019.0,Hybrid,,Blue,29867.710051416583,34890.0
Chevrolet,Malibu,2018.0,Gasoline,,Black,24260.677780229533,57198.0
Honda,Accord,2018.0,,CVT,White,20474.377995218543,1363.0
Tesla,Model X,2016.0,Gasoline,CVT,,30764.637591743987,83184.0
BMW,320i,2016.0,Electric,CVT,,31729.994399501662,143612.0
BMW,320i,2007.0,,CVT,Silver,28598.419901513276,56655.0
BMW,X5,2002.0,Electric,CVT,Grey,28819.634618407465,63177.0
Nissan,Rogue,2023.0,Diesel,CVT,Red,28092.191872300784,116435.0
Honda,,2015.0,Diesel,Automatic,Black,35526.27843078884,48629.0
,Model 3,2000.0,Diesel,Automatic,,22719.991744629195,113466.0
BMW,X5,2012.0,Electric,Manual,White,31951.970474332284,80048.0
Toyota,RAV4,2024.0,Electric,CVT,Red,36603.64845168099,128185.0
Tesla,,2022.0,Electric,Manual,Red,32497.938263002856,123811.0
Ford,Fusion,2015.0,Electric,Automatic,Black,39862.860446431514,189470.0
,Civic,2017.0,Hybrid,Automatic,White,25727.774425902167,61895.0
,,2000.0,Electric,Manual,Grey,32011.414229730573,35284.0
Tesla,Model 3,,Hybrid,CVT,Silver,21524.060669600683,179712.0
Nissan,Altima,2019.0,Gasoline,,Red,25933.38072410633,169048.0
Ford,Escape,,Diesel,CVT,Black,25896.08923398139,144797.0
Tesla,Model 3,2005.0,Hybrid,Manual,Red,10967.458634631515,174115.0
Honda,Civic,2009.0,Hybrid,,White,21312.0072982407,94852.0
BMW,X3,2010.0,Electric,Manual,Silver,21402.35543366189,177881.0
Chevrolet,Malibu,2008.0,Hybrid,Automatic,Red,24203.749049727758,16705.0
BMW,X5,2000.0,Hybrid,CVT,Blue,27765.78491442352,
BMW,320i,2013.0,Electric,CVT,Silver,34637.16977483031,67238.0
Honda,CR-V,2001.0,Diesel,Automatic,,27199.22606699368,61396.0
Tesla,,2013.0,Diesel,CVT,Grey,23545.098913899816,
Honda,CR-V,2004.0,,CVT,White,31002.248948915505,48555.0
Honda,CR-V,2019.0,Diesel,CVT,Grey,21393.821886946687,42368.0
BMW,320i,,Electric,Manual,Red,24461.870620937138,98777.0
Nissan,Altima,2015.0,Diesel,Manual,Black,28857.1179809166,109928.0
Ford,Escape,2012.0,Diesel,CVT,White,23928.24898432821,17077.0
Toyota,,2018.0,Gasoline,Automatic,Blue,44264.34861496876,143735.0
Tesla,Model X,2011.0,Electric,,Grey,15188.287266979503,69503.0
Ford,Fusion,2007.0,Gasoline,CVT,,25655.41520290355,124851.0
Nissan,Rogue,2002.0,Gasoline,CVT,Red,27440.76584232434,30373.0
Nissan,Altima,2020.0,Hybrid,Automatic,Red,29521.875587406164,32669.0
Tesla,Model 3,2002.0,Hybrid,Automatic,Blue,26869.132732085105,54235.0
Tesla,Model X,2011.0,Hybrid,,Grey,37432.47134793713,165301.0
Tesla,Model 3,2019.0,Hybrid,Automatic,Blue,27607.02810161475,135915.0
Tesla,Model X,2003.0,Diesel,CVT,Blue,23140.096985057025,138811.0
Toyota,RAV4,2018.0,Hybrid,CVT,White,26711.017270351895,87942.0
Toyota,Camry,2003.0,Gasoline,Automatic,Black,35988.324767762155,116726.0
BMW,320i,2017.0,Hybrid,Manual,White,11058.02831663936,18837.0
Ford,Focus,2015.0,Hybrid,Manual,Silver,26739.264813795573,80684.0
Nissan,Sentra,2019.0,Electric,CVT,Silver,38382.24331202968,85923.0
Chevrolet,Malibu,2024.0,Electric,Manual,Red,33763.89037019918,149769.0
,,2013.0,,Automatic,Silver,40846.00977892555,105319.0
Ford,Escape,2001.0,Hybrid,Manual,Grey,32571.362940599975,28037.0
BMW,320i,2014.0,Electric,Manual,Red,28503.81591407706,5156.0
Ford,Focus,,Electric,CVT,Silver,32575.22925972481,38280.0
BMW,X5,2014.0,Hybrid,CVT,Red,45380.76614466387,141043.0
Chevrolet,Malibu,2002.0,Diesel,CVT,White,21849.610780839415,184212.0
Toyota,RAV4,2002.0,Diesel,CVT,Blue,40104.65067151486,20997.0
Tesla,Model X,,Electric,Automatic,Grey,31831.158460709063,46456.0
Ford,Focus,2000.0,Gasoline,Automatic,Blue,,
Nissan,Altima,,Electric,Automatic,,36785.544659807376,175839.0
BMW,X5,2012.0,,Automatic,White,21033.146025240356,
Toyota,Camry,2000.0,Diesel,CVT,Silver,40006.44610828939,164857.0
BMW,320i,2024.0,Gasoline,CVT,,39464.35570907265,161355.0
Ford,Escape,2012.0,Diesel,Automatic,Red,,186983.0
Toyota,Camry,2003.0,Gasoline,,Black,27968.79397847317,83872.0
Honda,CR-V,2014.0,Gasoline,Manual,,32196.880363663782,135772.0
Toyota,,2013.0,Hybrid,Manual,Silver,38860.92793113361,153669.0
Toyota,Corolla,2005.0,Gasoline,Automatic,White,29683.39606482015,164500.0
Ford,,2017.0,Diesel,Automatic,Blue,27112.63096533083,31852.0
Nissan,Rogue,,,Automatic,Black,27180.693733706274,10932.0
Chevrolet,Equinox,2008.0,Diesel,Manual,,28633.92306325776,178350.0
Tesla,Model X,2012.0,Gasoline,Automatic,Red,32329.194628985228,29865.0
Honda,CR-V,2010.0,,,Silver,23267.800936670537,166593.0
Ford,Escape,2015.0,Hybrid,Manual,Grey,32343.280967371615,137577.0
,Rogue,2014.0,Diesel,Automatic,,36996.94085586963,114889.0
Toyota,RAV4,2019.0,Gasoline,Manual,White,43722.0593783421,18409.0
Chevrolet,,2018.0,Electric,Automatic,Red,34365.205152129514,
,Sentra,2013.0,Hybrid,CVT,Red,27320.982815544812,55344.0
Ford,Focus,2018.0,Diesel,Manual,Red,,50756.0
Tesla,Model S,2004.0,Gasoline,Manual,Black,,176031.0
Honda,Civic,,Diesel,,Black,29637.362373919965,
Tesla,Model 3,2024.0,Diesel,Manual,Black,26585.148422780945,185283.0
Chevrolet,Malibu,2012.0,Gasoline,Manual,,,178114.0
Chevrolet,Equinox,2008.0,Hybrid,Automatic,White,35959.93708139392,184588.0
Chevrolet,Equinox,2023.0,Hybrid,CVT,Black,34728.01804391899,145622.0
Nissan,Altima,2018.0,Diesel,CVT,Red,,76400.0
Tesla,Model X,2022.0,Diesel,CVT,Silver,22989.576143936243,90470.0
Ford,Fusion,,Electric,CVT,White,35322.03666122091,199969.0
Honda,,2023.0,,Automatic,Grey,19805.061216063506,29018.0
BMW,X3,2014.0,Diesel,CVT,Red,18931.576627979863,21031.0
Toyota,Corolla,2021.0,Hybrid,Automatic,,19712.87183217593,56.0
Honda,Accord,2020.0,Hybrid,Automatic,White,27597.40864628432,146424.0
Ford,Focus,2012.0,Hybrid,CVT,Grey,35150.81616785748,69073.0
Honda,CR-V,2010.0,,CVT,Silver,36895.56321565235,721.0
Honda,CR-V,2015.0,Diesel,Manual,,30993.187820045525,151944.0
Ford,Fusion,2003.0,Diesel,Automatic,Red,25944.90492916517,73072.0
Tesla,Model X,2024.0,Electric,Automatic,Blue,33615.380462252324,107251.0
BMW,X3,2015.0,Electric,Automatic,Silver,35021.85430110229,44537.0
Nissan,,2016.0,Diesel,Manual,White,24470.53742706029,161815.0
Toyota,Camry,,Electric,Automatic,Red,47082.666945231984,173631.0
Tesla,Model S,2014.0,Diesel,CVT,Blue,20865.792925378035,17645.0
Nissan,Rogue,2021.0,Diesel,Automatic,Blue,31060.648114287702,112661.0
Toyota,Camry,,Electric,CVT,Red,35084.056397815024,161503.0
Nissan,Altima,2007.0,Hybrid,CVT,White,30548.128235931286,
Nissan,Rogue,2009.0,Electric,Automatic,Silver,24093.364195284703,174418.0
Ford,Focus,2006.0,Diesel,,Black,26475.315951201363,144051.0
Honda,CR-V,,Gasoline,Manual,Grey,31407.100285626213,120354.0
Toyota,RAV4,2008.0,Electric,Automatic,Black,37170.682973874165,74217.0
Honda,Civic,2002.0,Hybrid,Manual,Red,26026.546347684787,141992.0
Honda,CR-V,2005.0,Gasoline,,Silver,29181.840771624946,27785.0
Tesla,,2002.0,,Manual,White,37258.591581034016,99490.0
Tesla,Model 3,2023.0,Diesel,CVT,Grey,23082.569577991977,71997.0
BMW,X5,2014.0,Gasoline,CVT,Red,24087.680514187774,14052.0
Toyota,RAV4,2004.0,,,,23473.776316650736,49383.0
,Civic,2024.0,Hybrid,,,36758.338357966284,75614.0
Nissan,Sentra,2018.0,Diesel,Automatic,White,25411.741033554605,138110.0
Tesla,Model S,2011.0,Diesel,CVT,Black,21891.45500495033,188613.0
Nissan,Rogue,2013.0,Gasoline,Automatic,Blue,34040.82845189212,176543.0
BMW,X3,2014.0,Gasoline,CVT,White,41299.386346001804,144603.0
Honda,Civic,2010.0,Diesel,CVT,Black,31062.785374904488,
BMW,X3,2011.0,Diesel,CVT,Silver,31609.027671273827,132721.0
Honda,Civic,2018.0,,CVT,Red,17439.728344139,144544.0
Tesla,,2016.0,Diesel,CVT,Red,35741.26508158523,143516.0
Ford,Fusion,2016.0,Diesel,Manual,White,30983.673857089907,172193.0
Toyota,RAV4,2004.0,Gasoline,Automatic,Black,36099.15354125843,
Tesla,Model S,2010.0,,CVT,Black,32064.8666756008,131067.0
BMW,X3,2022.0,Hybrid,Automatic,Red,35987.349276758534,194549.0
Ford,Escape,2012.0,Hybrid,Manual,Black,28229.718213348442,166561.0
Nissan,Rogue,2018.0,,Automatic,Grey,22215.146956968078,179096.0
Honda,Civic,2022.0,Electric,Automatic,,17587.134486791078,60405.0
BMW,X5,2007.0,Electric,Automatic,Grey,22394.317963667225,169108.0
Nissan,Sentra,2011.0,Electric,Manual,Blue,23983.808177140876,175621.0
BMW,320i,2018.0,Gasoline,CVT,,37085.51290008721,46257.0
Ford,Escape,2019.0,Electric,CVT,Black,21783.975337084827,113435.0
Tesla,Model X,,Hybrid,CVT,,36358.708905508036,20311.0
BMW,X3,2003.0,Diesel,CVT,Red,30257.068744931188,112695.0
Toyota,Corolla,2013.0,Gasoline,Manual,Silver,,66024.0
Chevrolet,Impala,2012.0,Diesel,CVT,Grey,36452.08068469003,50974.0
Honda,Accord,2023.0,Gasoline,Automatic,Grey,37886.568833897065,39214.0
Nissan,Rogue,2008.0,,CVT,Silver,19877.078174674207,93184.0
Toyota,Camry,2005.0,Gasoline,CVT,Black,33246.13905948992,
Ford,Fusion,2001.0,Diesel,Automatic,Blue,34503.8234792039,194721.0
Ford,Fusion,2023.0,Electric,CVT,Red,34682.01865755619,19374.0
Tesla,Model 3,2008.0,Gasoline,Manual,Silver,38586.61217773605,58451.0
BMW,X5,2020.0,Hybrid,Manual,,20288.010859948048,177476.0
Honda,Civic,2009.0,Hybrid,Automatic,Silver,40941.640414743524,6309.0
,,2002.0,Electric,Manual,Grey,33288.236444755246,150765.0
Nissan,Sentra,2013.0,Hybrid,,Silver,32171.526274828866,121840.0
BMW,,2011.0,Electric,Manual,White,,97475.0
Chevrolet,Malibu,2008.0,Gasoline,,Blue,32981.11631921763,130447.0
Nissan,Sentra,2014.0,,Automatic,Blue,43019.10674617634,30932.0
